image_name,"x1, y1, confidence1","x2, y2, confidence2","x3, y3, confidence3","x4, y4, confidence4","x5, y5, confidence5","x6, y6, confidence6","x7, y7, confidence7","x8, y8, confidence8","x9, y9, confidence9","x10, y10, confidence10","x11, y11, confidence11","x12, y12, confidence12","x13, y13, confidence13","x14, y14, confidence14","x15, y15, confidence15","x16, y16, confidence16","x17, y17, confidence17",Ωˆ,ß§,§U√€,•b√€,Ø∏•ﬂ
detected_6801.jpg,"(0.0, 0.0, 0.049802571535110474)","(0.0, 0.0, 0.028117040172219276)","(0.0, 0.0, 0.011921856552362442)","(0.5238384, 0.3929936, 0.9468839764595032)","(0.6156527, 0.3895591, 0.7138621807098389)","(0.48358655, 0.47659236, 0.9853863716125488)","(0.68240345, 0.47264758, 0.9812730550765991)","(0.4326125, 0.58045053, 0.8246764540672302)","(0.7358099, 0.57089263, 0.8311126828193665)","(0.0, 0.0, 0.4799721837043762)","(0.7142407, 0.5933749, 0.50052809715271)","(0.5213791, 0.70454156, 0.9887614846229553)","(0.651323, 0.70146644, 0.990010678768158)","(0.5359084, 0.86562335, 0.9441806674003601)","(0.6385492, 0.8604226, 0.9587812423706055)","(0.5533974, 0.97561914, 0.6134170293807983)","(0.64659065, 0.97625524, 0.6789718866348267)",,,,,
detected_6839.jpg,"(0.56907046, 0.19649658, 0.9860618710517883)","(0.57816535, 0.18695842, 0.9366598725318909)","(0.5572953, 0.18667047, 0.9776520133018494)","(0.58608484, 0.19402786, 0.5804561972618103)","(0.5314857, 0.19289824, 0.899958610534668)","(0.6032876, 0.2510381, 0.9895971417427063)","(0.4919064, 0.24988005, 0.9955276846885681)","(0.6303514, 0.31511253, 0.9202423095703125)","(0.45333567, 0.30618066, 0.9743345379829407)","(0.61098534, 0.32154486, 0.8748985528945923)","(0.47487545, 0.29006514, 0.949804425239563)","(0.5734197, 0.38298035, 0.9942750334739685)","(0.5026292, 0.3834002, 0.9961931705474854)","(0.5685686, 0.47392195, 0.9800264835357666)","(0.4887702, 0.47738162, 0.9868772029876709)","(0.556846, 0.5640054, 0.9081130623817444)","(0.49291882, 0.5681385, 0.9276768565177917)",,,,,
detected_6919.jpg,"(0.0, 0.0, 0.4326067268848419)","(0.6337127, 0.3421672, 0.6078722476959229)","(0.0, 0.0, 0.028368674218654633)","(0.64971006, 0.34061098, 0.9571471214294434)","(0.0, 0.0, 0.04933967441320419)","(0.67569715, 0.40403375, 0.9960359930992126)","(0.7230605, 0.3861069, 0.8958638310432434)","(0.6206561, 0.5088162, 0.9937241673469543)","(0.67164296, 0.48010856, 0.5967878699302673)","(0.55846184, 0.51022303, 0.9683617353439331)","(0.5674323, 0.48162603, 0.5608137249946594)","(0.73624194, 0.608398, 0.9985558390617371)","(0.76307356, 0.5951561, 0.9937771558761597)","(0.6818955, 0.7815579, 0.9964324235916138)","(0.6851764, 0.752774, 0.984992265701294)","(0.71425897, 0.950611, 0.955791711807251)","(0.6726332, 0.90804946, 0.909546971321106)",,,,,
detected_6933.jpg,"(0.7187776, 0.31253403, 0.6771425008773804)","(0.7189462, 0.29338086, 0.8840569853782654)","(0.0, 0.0, 0.03451289236545563)","(0.7626656, 0.26441735, 0.9933957457542419)","(0.0, 0.0, 0.10641908645629883)","(0.7761172, 0.34468848, 0.9976517558097839)","(0.90078974, 0.31549478, 0.9338448643684387)","(0.71113694, 0.53625894, 0.9910702705383301)","(0.0, 0.0, 0.4744141399860382)","(0.6565721, 0.64918476, 0.9528443217277527)","(0.0, 0.0, 0.4473111629486084)","(0.80963916, 0.6469617, 0.9943377375602722)","(0.8909413, 0.6340147, 0.9754338264465332)","(0.75871706, 0.9034829, 0.9280115365982056)","(0.84970886, 0.9026182, 0.776841402053833)","(0.0, 0.0, 0.26369360089302063)","(0.0, 0.0, 0.15048553049564362)",,,,,
detected_6938.jpg,"(0.3652843, 0.024855088, 0.7728697657585144)","(0.380853, 0.007913828, 0.7309072017669678)","(0.0, 0.0, 0.4499489963054657)","(0.41996542, 0.0027474402, 0.5936264395713806)","(0.0, 0.0, 0.10207448154687881)","(0.47424832, 0.05324719, 0.9475114941596985)","(0.33220017, 0.0681716, 0.8116583228111267)","(0.52546096, 0.12391231, 0.9137718081474304)","(0.30255666, 0.14080696, 0.6922597885131836)","(0.50598824, 0.15335664, 0.8785015344619751)","(0.31860292, 0.17348212, 0.7244862914085388)","(0.49560124, 0.2234267, 0.9900403618812561)","(0.3972974, 0.23563358, 0.9828601479530334)","(0.5694066, 0.31447634, 0.9863576889038086)","(0.41575456, 0.3377844, 0.9803192019462585)","(0.6033966, 0.4233563, 0.9503956437110901)","(0.44344586, 0.46049565, 0.9405546188354492)",,,,,
detected_6998.jpg,"(0.80436724, 0.3501075, 0.9671851992607117)","(0.8160184, 0.34313267, 0.9672635793685913)","(0.8046926, 0.34207234, 0.6742852926254272)","(0.84800416, 0.35134202, 0.952235996723175)","(0.0, 0.0, 0.16374711692333221)","(0.87408704, 0.4119822, 0.9989022016525269)","(0.7980512, 0.40478215, 0.9789363145828247)","(0.8877699, 0.4862934, 0.9974297881126404)","(0.75342053, 0.4269236, 0.8812335133552551)","(0.87395906, 0.5495552, 0.9931517839431763)","(0.7155702, 0.4012724, 0.8757400512695312)","(0.84381354, 0.53807026, 0.999039351940155)","(0.79832363, 0.5344812, 0.995804488658905)","(0.8497567, 0.62043464, 0.9969772100448608)","(0.8103894, 0.6196495, 0.9881685376167297)","(0.8491948, 0.68335557, 0.9767012596130371)","(0.82500917, 0.6823895, 0.9486317038536072)",,,,,
detected_6999.jpg,"(0.42285544, 0.11333637, 0.9985871315002441)","(0.47175112, 0.0220603, 0.9889363646507263)","(0.31355506, 0.052254964, 0.9968888163566589)","(0.0, 0.0, 0.27358731627464294)","(0.16001658, 0.12805481, 0.9350847601890564)","(0.6876601, 0.37423545, 0.9913150668144226)","(0.11759291, 0.4808641, 0.976984441280365)","(0.8402422, 0.74124414, 0.5684502720832825)","(0.0, 0.0, 0.21581584215164185)","(0.78317165, 0.81045973, 0.5200563073158264)","(0.0, 0.0, 0.3424935042858124)","(0.0, 0.0, 0.07149264961481094)","(0.0, 0.0, 0.04075733572244644)","(0.0, 0.0, 0.001226139604113996)","(0.0, 0.0, 0.0006788846803829074)","(0.0, 0.0, 0.00013583646796178073)","(0.0, 0.0, 9.499050065642223e-05)",,,,,
detected_7000.jpg,"(0.51996005, 0.12094464, 0.9987196922302246)","(0.64714044, 0.06418908, 0.9983207583427429)","(0.47861305, 0.019189358, 0.9900310039520264)","(0.7995717, 0.15912671, 0.9725856781005859)","(0.0, 0.0, 0.3405468165874481)","(0.8439061, 0.44974813, 0.9717292189598083)","(0.29112673, 0.35927373, 0.9922950267791748)","(0.0, 0.0, 0.17333346605300903)","(0.19084112, 0.744929, 0.5688794255256653)","(0.0, 0.0, 0.23543909192085266)","(0.0, 0.0, 0.39075085520744324)","(0.0, 0.0, 0.04359929636120796)","(0.0, 0.0, 0.09765805304050446)","(0.0, 0.0, 0.0009152714628726244)","(0.0, 0.0, 0.00195210927631706)","(0.0, 0.0, 0.00013714132364839315)","(0.0, 0.0, 0.00023111212067306042)",,,,,
detected_7001.jpg,"(0.494349, 0.21656743, 0.9990696310997009)","(0.5533325, 0.11551559, 0.9928008317947388)","(0.3844259, 0.13475604, 0.9989363551139832)","(0.0, 0.0, 0.1989695131778717)","(0.21895452, 0.18749645, 0.9734877347946167)","(0.71300614, 0.4903708, 0.9753403663635254)","(0.13124216, 0.53587157, 0.9569593667984009)","(0.0, 0.0, 0.24314041435718536)","(0.0, 0.0, 0.10788623988628387)","(0.0, 0.0, 0.34648382663726807)","(0.0, 0.0, 0.3464672267436981)","(0.0, 0.0, 0.032647959887981415)","(0.0, 0.0, 0.02189612202346325)","(0.0, 0.0, 0.002610492752864957)","(0.0, 0.0, 0.0017140499548986554)","(0.0, 0.0, 0.0007450471166521311)","(0.0, 0.0, 0.0005354647873900831)",,,,,
detected_7003.jpg,"(0.70555377, 0.2825607, 0.9661728143692017)","(0.72654736, 0.26973814, 0.9756599068641663)","(0.70744276, 0.26683536, 0.5593093037605286)","(0.78655374, 0.26934057, 0.96230149269104)","(0.0, 0.0, 0.04601888731122017)","(0.84386426, 0.31964844, 0.9940130114555359)","(0.7392523, 0.29117268, 0.958935558795929)","(0.80552244, 0.4367752, 0.9889445304870605)","(0.6934083, 0.35904032, 0.8443199992179871)","(0.68000674, 0.46625796, 0.9873379468917847)","(0.6640812, 0.43828407, 0.8928846120834351)","(0.92147315, 0.40928096, 0.9828348159790039)","(0.84587276, 0.39065155, 0.9648244380950928)","(0.8272476, 0.42091283, 0.9737383723258972)","(0.72070056, 0.39091972, 0.936657726764679)","(0.8940476, 0.52592677, 0.9068670272827148)","(0.80586004, 0.49860954, 0.8680990934371948)",,,,,
detected_7004.jpg,"(0.31111544, 0.3257516, 0.9669344425201416)","(0.0, 0.0, 0.4578322768211365)","(0.29054183, 0.31313118, 0.9784187078475952)","(0.0, 0.0, 0.018471797928214073)","(0.23033723, 0.31473714, 0.9739402532577515)","(0.26987672, 0.3402381, 0.9717684984207153)","(0.16859451, 0.36527473, 0.994128942489624)","(0.31356436, 0.42056885, 0.8838299512863159)","(0.21072714, 0.48332268, 0.9882966876029968)","(0.35047784, 0.48386922, 0.9130716323852539)","(0.33592454, 0.51499176, 0.9863994121551514)","(0.13818964, 0.4400832, 0.9857997894287109)","(0.06819679, 0.45456773, 0.9916806817054749)","(0.2627257, 0.44383126, 0.974180281162262)","(0.19299284, 0.46672806, 0.9880794882774353)","(0.1827349, 0.5370112, 0.9284642934799194)","(0.11492747, 0.5519503, 0.9485242366790771)",,,,,
detected_7050.jpg,"(0.6876344, 0.2414777, 0.9927892088890076)","(0.7471526, 0.19775048, 0.9815641045570374)","(0.66521627, 0.19602756, 0.920647144317627)","(0.8625034, 0.2037802, 0.8122413754463196)","(0.0, 0.0, 0.06881465017795563)","(0.9102262, 0.36661744, 0.9207741618156433)","(0.6091659, 0.31422094, 0.9947303533554077)","(0.8805502, 0.5858304, 0.7784430384635925)","(0.3509944, 0.46565643, 0.9858128428459167)","(0.7047575, 0.39996147, 0.9016261696815491)","(0.15804079, 0.48162127, 0.9796543717384338)","(0.79293674, 0.74311274, 0.9031100273132324)","(0.5898819, 0.7039045, 0.974497377872467)","(0.0, 0.0, 0.456859827041626)","(0.4060933, 0.74740314, 0.7162044644355774)","(0.0, 0.0, 0.08720782399177551)","(0.0, 0.0, 0.16775387525558472)",,,,,
detected_7051.jpg,"(0.30512065, 0.21474083, 0.9962655901908875)","(0.32351786, 0.1622343, 0.9546610713005066)","(0.24021664, 0.17704432, 0.9883097410202026)","(0.0, 0.0, 0.06122433766722679)","(0.12738559, 0.20920059, 0.8600472807884216)","(0.38179088, 0.32291234, 0.997577965259552)","(0.14202294, 0.4120717, 0.9522326588630676)","(0.6042336, 0.3776316, 0.9829612374305725)","(0.1883014, 0.54311544, 0.5798928141593933)","(0.8217222, 0.35955954, 0.9573438763618469)","(0.31934738, 0.3518961, 0.815999448299408)","(0.61251056, 0.5996556, 0.9528623819351196)","(0.47348562, 0.6844494, 0.787486732006073)","(0.86700326, 0.45951527, 0.7914981245994568)","(0.768051, 0.56235206, 0.5112138390541077)","(0.0, 0.0, 0.4396067261695862)","(0.0, 0.0, 0.2465481013059616)",,,,,
detected_7065.jpg,"(0.7464548, 0.55817264, 0.8841383457183838)","(0.75736433, 0.5417288, 0.9448364973068237)","(0.0, 0.0, 0.09284674376249313)","(0.8167429, 0.55607927, 0.9841794371604919)","(0.0, 0.0, 0.02674379013478756)","(0.84993505, 0.70075315, 0.9924894571304321)","(0.89344424, 0.6368102, 0.9413778781890869)","(0.76134, 0.882037, 0.9703668355941772)","(0.8189937, 0.76022327, 0.5996145009994507)","(0.6755166, 0.81367904, 0.9516667127609253)","(0.7079354, 0.78331226, 0.6508252620697021)","(0.85704726, 0.9666376, 0.6711786985397339)","(0.0, 0.0, 0.49645087122917175)","(0.0, 0.0, 0.16888807713985443)","(0.0, 0.0, 0.0728975161910057)","(0.0, 0.0, 0.025069979950785637)","(0.0, 0.0, 0.015188313089311123)",,,,,
detected_7067.jpg,"(0.7664251, 0.55567694, 0.8428615927696228)","(0.77532923, 0.53729504, 0.9017164707183838)","(0.0, 0.0, 0.0879121869802475)","(0.83695066, 0.5457117, 0.9709312319755554)","(0.0, 0.0, 0.03151901066303253)","(0.8937375, 0.6865993, 0.9871723055839539)","(0.89829004, 0.63101757, 0.9557440876960754)","(0.81922257, 0.8723766, 0.9463344812393188)","(0.83583784, 0.76187783, 0.7207179665565491)","(0.7190453, 0.835766, 0.9180991649627686)","(0.72948235, 0.79072994, 0.7240362167358398)","(0.8950574, 0.9638298, 0.7056718468666077)","(0.8992078, 0.92091095, 0.6361134052276611)","(0.0, 0.0, 0.1713053435087204)","(0.0, 0.0, 0.11265938729047775)","(0.0, 0.0, 0.026045670732855797)","(0.0, 0.0, 0.022534823045134544)",,,,,
detected_7090.jpg,"(0.0995618, 0.04578779, 0.7626506686210632)","(0.112680696, 0.027340269, 0.7555431127548218)","(0.0, 0.0, 0.33629003167152405)","(0.0, 0.0, 0.4427739679813385)","(0.0, 0.0, 0.0825750008225441)","(0.15168235, 0.1116037, 0.9863199591636658)","(0.0, 0.0, 0.30271780490875244)","(0.21456492, 0.22509679, 0.9787632822990417)","(0.0, 0.0, 0.059114616364240646)","(0.23869291, 0.33485097, 0.9485096335411072)","(0.0, 0.0, 0.135966956615448)","(0.10902331, 0.32048798, 0.9800819754600525)","(0.012026775, 0.32124904, 0.7852631211280823)","(0.13166082, 0.44841576, 0.952572762966156)","(0.074249126, 0.44445762, 0.6321426630020142)","(0.08966633, 0.5314, 0.7911907434463501)","(0.0, 0.0, 0.4205515384674072)",,,,,
detected_7091.jpg,"(0.054837305, 0.1307044, 0.963817834854126)","(0.069377005, 0.10974991, 0.9839686155319214)","(0.033349134, 0.11050896, 0.7527365684509277)","(0.09216015, 0.10222216, 0.9010785818099976)","(0.0, 0.0, 0.09434512257575989)","(0.121730044, 0.18197028, 0.9964954257011414)","(0.0, 0.0, 0.2845498025417328)","(0.19715783, 0.28412682, 0.9904236197471619)","(0.0, 0.0, 0.02598237246274948)","(0.23602214, 0.38179374, 0.9639333486557007)","(0.0, 0.0, 0.061829227954149246)","(0.09979477, 0.39193225, 0.9898008704185486)","(0.009835851, 0.40248615, 0.7921901345252991)","(0.15309449, 0.5106718, 0.979796290397644)","(0.04718752, 0.53292185, 0.7030668258666992)","(0.13351649, 0.57898486, 0.9169798493385315)","(0.01706053, 0.59518766, 0.5893506407737732)",,,,,
detected_7092.jpg,"(0.7806819, 0.31350732, 0.9884148836135864)","(0.78862524, 0.30243343, 0.9467897415161133)","(0.7700952, 0.30360228, 0.9710565805435181)","(0.7996429, 0.30464277, 0.5983926653862)","(0.7505382, 0.30647367, 0.8078911900520325)","(0.8140975, 0.35266513, 0.9918525815010071)","(0.7368299, 0.3603928, 0.9923851490020752)","(0.8431465, 0.42206073, 0.9696270227432251)","(0.73032075, 0.4407824, 0.9777315258979797)","(0.87130105, 0.4794795, 0.9492157697677612)","(0.74342394, 0.4976613, 0.9646661877632141)","(0.8288275, 0.48838907, 0.9942699670791626)","(0.76826566, 0.49611706, 0.9948667287826538)","(0.8810439, 0.54342586, 0.9828768372535706)","(0.75754756, 0.5512916, 0.9853796362876892)","(0.9146412, 0.6675868, 0.9154211282730103)","(0.7503628, 0.6736897, 0.9239913821220398)",,,,,
detected_7106.jpg,"(0.32388324, 0.5984065, 0.5232856869697571)","(0.0, 0.0, 0.12799590826034546)","(0.0, 0.0, 0.3454546332359314)","(0.0, 0.0, 0.4347214102745056)","(0.3104259, 0.5948154, 0.9228410124778748)","(0.20915647, 0.65285647, 0.9903799295425415)","(0.34978744, 0.646826, 0.9860369563102722)","(0.17510921, 0.7392875, 0.9126285910606384)","(0.3950909, 0.70038897, 0.8623977303504944)","(0.17650379, 0.7441665, 0.7623335719108582)","(0.37466156, 0.70606434, 0.7183927893638611)","(0.23835707, 0.81614465, 0.9396144151687622)","(0.33601934, 0.8157746, 0.9244868755340576)","(0.17278898, 0.7180631, 0.8799799680709839)","(0.31836337, 0.7274724, 0.8366391062736511)","(0.19211452, 0.8114454, 0.740436315536499)","(0.34921414, 0.8127325, 0.67414391040802)",,,,,
detected_7260.jpg,"(0.13095644, 0.03908806, 0.5533590912818909)","(0.0, 0.0, 0.37002262473106384)","(0.0, 0.0, 0.20556862652301788)","(0.0, 0.0, 0.22361589968204498)","(0.0, 0.0, 0.07422139495611191)","(0.20669451, 0.08280559, 0.9483616948127747)","(0.046128083, 0.09171784, 0.6888781189918518)","(0.30504936, 0.14767353, 0.9666454195976257)","(0.0026905178, 0.16016355, 0.6427435278892517)","(0.33404362, 0.2536924, 0.9345526099205017)","(0.0, 0.23647074, 0.6637598276138306)","(0.20053835, 0.28958717, 0.9938874840736389)","(0.09154939, 0.29272652, 0.982477605342865)","(0.22162585, 0.47488958, 0.9563869833946228)","(0.045898773, 0.47020578, 0.8849151730537415)","(0.26472688, 0.6342147, 0.5888649821281433)","(0.0, 0.0, 0.41679027676582336)",,,,,
detected_7261.jpg,"(0.8382262, 0.041134976, 0.8683184385299683)","(0.8534099, 0.029545356, 0.6325576901435852)","(0.8285657, 0.026059484, 0.6299229860305786)","(0.0, 0.0, 0.35996806621551514)","(0.0, 0.0, 0.3106003403663635)","(0.90841615, 0.10981039, 0.9618176221847534)","(0.7582001, 0.094123885, 0.9836093187332153)","(0.94768953, 0.19194171, 0.9601562023162842)","(0.6707143, 0.16292748, 0.9825692176818848)","(0.9724115, 0.2795826, 0.9523566961288452)","(0.6275606, 0.25322992, 0.9738907814025879)","(0.8492282, 0.31235987, 0.996100902557373)","(0.7479824, 0.30432647, 0.9971477389335632)","(0.8838785, 0.46298963, 0.9524228572845459)","(0.72454274, 0.45798844, 0.9685709476470947)","(0.85212123, 0.57523143, 0.5288552641868591)","(0.67093897, 0.58279675, 0.5965644717216492)",,,,,
detected_7262.jpg,"(0.16093627, 0.071390584, 0.9903507828712463)","(0.17374949, 0.05464852, 0.9747822880744934)","(0.14437029, 0.057976343, 0.9627042412757874)","(0.19528763, 0.051712323, 0.8027279376983643)","(0.11672382, 0.05947063, 0.661116361618042)","(0.24590607, 0.112372935, 0.9963818788528442)","(0.08895333, 0.13029037, 0.9876389503479004)","(0.33299524, 0.1812928, 0.9858596920967102)","(0.048485458, 0.21161255, 0.9405862092971802)","(0.366517, 0.27358693, 0.9689976572990417)","(0.023808252, 0.29766768, 0.9175439476966858)","(0.24668837, 0.31818396, 0.9979104399681091)","(0.14369301, 0.3262942, 0.9963799118995667)","(0.26453385, 0.50048363, 0.9796457886695862)","(0.11704823, 0.5043796, 0.9663397669792175)","(0.30549377, 0.64438844, 0.736480176448822)","(0.13371104, 0.63795495, 0.6690272092819214)",,,,,
detected_7313.jpg,"(0.36206636, 0.03760004, 0.9744586944580078)","(0.36848155, 0.02845316, 0.8331578373908997)","(0.3506336, 0.028885793, 0.9805087447166443)","(0.0, 0.0, 0.27714043855667114)","(0.32476288, 0.03423941, 0.9511266350746155)","(0.36629432, 0.089482784, 0.9271761775016785)","(0.30358332, 0.08662663, 0.9954231381416321)","(0.35999864, 0.1490692, 0.5669019222259521)","(0.27694, 0.14270964, 0.9799044132232666)","(0.38327432, 0.19267969, 0.5731480717658997)","(0.31999233, 0.19012782, 0.9571065306663513)","(0.37824172, 0.21992669, 0.9776560068130493)","(0.33762956, 0.22375545, 0.9939752221107483)","(0.38213888, 0.31990972, 0.9776015281677246)","(0.3545633, 0.32496518, 0.9940009713172913)","(0.37599415, 0.42222673, 0.9489182233810425)","(0.35915297, 0.4276846, 0.9781352281570435)",,,,,
detected_7327.jpg,"(0.4794747, 0.3634611, 0.9822507500648499)","(0.48922414, 0.35520968, 0.9548234343528748)","(0.47097245, 0.35565773, 0.9182584881782532)","(0.5060712, 0.36280656, 0.8596400022506714)","(0.46248847, 0.36354363, 0.6729506254196167)","(0.5192443, 0.42191792, 0.9979670643806458)","(0.45279178, 0.41661558, 0.9961103796958923)","(0.5588305, 0.49314418, 0.9911541938781738)","(0.41616535, 0.46661377, 0.9783947467803955)","(0.60757256, 0.5725162, 0.9788718819618225)","(0.37523898, 0.49551123, 0.9620547890663147)","(0.49903926, 0.5364947, 0.9991362690925598)","(0.45991683, 0.5348423, 0.9987688660621643)","(0.4932662, 0.6323193, 0.9971907734870911)","(0.4592982, 0.6345037, 0.9963938593864441)","(0.49602085, 0.7334936, 0.9799067974090576)","(0.46164638, 0.7374299, 0.9772003293037415)",,,,,
detected_7328.jpg,"(0.5301126, 0.38498655, 0.987708568572998)","(0.5374514, 0.3756053, 0.9458330869674683)","(0.5188672, 0.37600344, 0.963370680809021)","(0.54871666, 0.38239366, 0.7184825539588928)","(0.50250846, 0.3844766, 0.845124363899231)","(0.5653017, 0.43945295, 0.9964459538459778)","(0.49320954, 0.4449348, 0.9978043437004089)","(0.60639733, 0.49377283, 0.9822524785995483)","(0.4611928, 0.5259784, 0.9895437955856323)","(0.65652835, 0.51886475, 0.9671372175216675)","(0.42124414, 0.610402, 0.9780157208442688)","(0.5746099, 0.5589617, 0.9986914992332458)","(0.5274018, 0.5620427, 0.9989308714866638)","(0.58864903, 0.6625696, 0.9963986873626709)","(0.52676713, 0.65842885, 0.9972094893455505)","(0.6093556, 0.7713185, 0.9773503541946411)","(0.52560276, 0.7640878, 0.9817702174186707)",,,,,
detected_7458.jpg,"(0.7314533, 0.7226286, 0.6678057909011841)","(0.0, 0.0, 0.2694581151008606)","(0.7774208, 0.7005974, 0.6591323018074036)","(0.0, 0.0, 0.46614664793014526)","(0.76436347, 0.6900894, 0.7988051176071167)","(0.48207274, 0.7717355, 0.9209721684455872)","(0.6141764, 0.6868962, 0.9672292470932007)","(0.24210458, 0.7803725, 0.5770706534385681)","(0.32540813, 0.7036317, 0.8108313083648682)","(0.32458362, 0.5528041, 0.8221127390861511)","(0.33980915, 0.55018103, 0.8602586984634399)","(0.32518157, 0.5476464, 0.7621192336082458)","(0.41540733, 0.5085506, 0.8098869919776917)","(0.30083823, 0.35968122, 0.9441588521003723)","(0.35100198, 0.30298963, 0.9439637064933777)","(0.24616794, 0.34092027, 0.9749835133552551)","(0.27399024, 0.31647158, 0.9731334447860718)",,,,,
detected_7461.jpg,"(0.9430763, 0.43056226, 0.9283836483955383)","(0.97756004, 0.42469722, 0.7240311503410339)","(0.94891614, 0.3860461, 0.8530395030975342)","(0.0, 0.0, 0.17547887563705444)","(0.89574623, 0.34463382, 0.7000728845596313)","(0.8059804, 0.43632087, 0.9370532035827637)","(0.76059395, 0.3377672, 0.9745534062385559)","(0.47378236, 0.4674031, 0.8569296002388)","(0.44961157, 0.35288456, 0.9024863839149475)","(0.1469763, 0.45335895, 0.8558840751647949)","(0.19457261, 0.46489555, 0.8887425661087036)","(0.50016195, 0.42356363, 0.9522307515144348)","(0.46060973, 0.35161152, 0.9615514874458313)","(0.344541, 0.5031347, 0.7700303196907043)","(0.3361734, 0.41475955, 0.7612462639808655)","(0.0, 0.0, 0.30270135402679443)","(0.0, 0.0, 0.2883346378803253)",,,,,
detected_7463.jpg,"(0.22589257, 0.3466773, 0.846360981464386)","(0.25296846, 0.32729703, 0.58409184217453)","(0.2228339, 0.3223508, 0.7514674663543701)","(0.0, 0.0, 0.22835657000541687)","(0.0, 0.0, 0.3313879072666168)","(0.2794935, 0.34329382, 0.744675874710083)","(0.27047196, 0.3564505, 0.7422143220901489)","(0.0, 0.0, 0.4565149247646332)","(0.548422, 0.40618333, 0.6566550135612488)","(0.7677925, 0.5281898, 0.6886903643608093)","(0.8097712, 0.41507515, 0.7462112307548523)","(0.47428006, 0.35271558, 0.6863446831703186)","(0.45142135, 0.38493505, 0.6308718323707581)","(0.0, 0.0, 0.4773052930831909)","(0.6395015, 0.4219876, 0.503110408782959)","(0.0, 0.0, 0.14640206098556519)","(0.0, 0.0, 0.16762162744998932)",,,,,
detected_7481.jpg,"(0.7006552, 0.31815243, 0.9894207715988159)","(0.7048549, 0.29741526, 0.9596209526062012)","(0.67793643, 0.31169182, 0.9633032083511353)","(0.7213036, 0.29200262, 0.6959126591682434)","(0.64376837, 0.32324132, 0.7359439134597778)","(0.77803236, 0.34602433, 0.9926280379295349)","(0.6715613, 0.36436996, 0.9937910437583923)","(0.836071, 0.4587198, 0.9522164463996887)","(0.6655289, 0.4339559, 0.957716703414917)","(0.81269854, 0.5678817, 0.9036818146705627)","(0.62849766, 0.4864726, 0.9225576519966125)","(0.8624959, 0.44037676, 0.9686484336853027)","(0.7941795, 0.4465576, 0.9737354516983032)","(0.7680878, 0.48682564, 0.912026584148407)","(0.7137796, 0.48676223, 0.9087185263633728)","(0.86256015, 0.59282446, 0.7036792635917664)","(0.8150486, 0.56382585, 0.7151546478271484)",,,,,
detected_7537.jpg,"(0.0, 0.0, 0.34980714321136475)","(0.0, 0.0, 0.06434126198291779)","(0.0, 0.0, 0.44372525811195374)","(0.0, 0.0, 0.03589356318116188)","(0.97591877, 0.124226406, 0.6417136788368225)","(0.9910511, 0.20112637, 0.5169187188148499)","(0.929749, 0.18725495, 0.9578985571861267)","(0.0, 0.0, 0.26952680945396423)","(0.9562336, 0.25099796, 0.9541959762573242)","(0.0, 0.0, 0.22491346299648285)","(0.99258363, 0.18919745, 0.8354613184928894)","(0.93730795, 0.37847015, 0.9777253866195679)","(0.8895155, 0.37002772, 0.9942585229873657)","(0.9237752, 0.49606913, 0.9733684659004211)","(0.8374983, 0.48051062, 0.9930757284164429)","(0.909486, 0.60363066, 0.9430165886878967)","(0.82213116, 0.5870943, 0.9751095175743103)",,,,,
detected_7638.jpg,"(0.1961064, 0.07419914, 0.9805848002433777)","(0.20249903, 0.068277396, 0.942340612411499)","(0.18932623, 0.068025246, 0.9528419375419617)","(0.21147177, 0.07085774, 0.7677134275436401)","(0.17804208, 0.070322834, 0.8159403800964355)","(0.22445866, 0.10950043, 0.9948023557662964)","(0.16075341, 0.10886288, 0.9948922395706177)","(0.24018526, 0.15420109, 0.970464289188385)","(0.14247969, 0.1529192, 0.972519040107727)","(0.22865029, 0.19182715, 0.9385550618171692)","(0.15037231, 0.18787698, 0.9456780552864075)","(0.21171705, 0.21269432, 0.9966358542442322)","(0.17155573, 0.21288686, 0.996731162071228)","(0.21130662, 0.29616326, 0.9851092100143433)","(0.17591234, 0.29759273, 0.9861993789672852)","(0.20533922, 0.36960125, 0.9275046586990356)","(0.18079677, 0.3723804, 0.9305797815322876)",,,,,
detected_7640.jpg,"(0.505701, 0.49503326, 0.8232591152191162)","(0.50809085, 0.48868242, 0.8434842824935913)","(0.0, 0.0, 0.2994227707386017)","(0.530305, 0.4681794, 0.8725799918174744)","(0.0, 0.0, 0.1225985661149025)","(0.57653785, 0.49267134, 0.9905809760093689)","(0.558967, 0.46846732, 0.9229153394699097)","(0.57383776, 0.59909606, 0.9827782511711121)","(0.5672165, 0.5547425, 0.7882257103919983)","(0.5486677, 0.66234034, 0.9570180773735046)","(0.55573976, 0.6506545, 0.7862616181373596)","(0.67490023, 0.5897704, 0.9873248338699341)","(0.66001105, 0.57940704, 0.9710350632667542)","(0.6387044, 0.7283459, 0.9549158215522766)","(0.61825323, 0.7082533, 0.9040970206260681)","(0.64572954, 0.80397546, 0.7281335592269897)","(0.6171691, 0.78115237, 0.6452354788780212)",,,,,
