image_name,"x1, y1, confidence1","x2, y2, confidence2","x3, y3, confidence3","x4, y4, confidence4","x5, y5, confidence5","x6, y6, confidence6","x7, y7, confidence7","x8, y8, confidence8","x9, y9, confidence9","x10, y10, confidence10","x11, y11, confidence11","x12, y12, confidence12","x13, y13, confidence13","x14, y14, confidence14","x15, y15, confidence15","x16, y16, confidence16","x17, y17, confidence17",Y
detected_7871.jpg,"(tensor(0.6611), tensor(0.2197), 0.9612897038459778)","(tensor(0.), tensor(0.), 0.07964226603507996)","(tensor(0.6305), tensor(0.2007), 0.9874273538589478)","(tensor(0.), tensor(0.), 0.0009668630082160234)","(tensor(0.5250), tensor(0.2375), 0.9973403811454773)","(tensor(0.5102), tensor(0.3404), 0.9798418283462524)","(tensor(0.3973), tensor(0.4188), 0.9959459900856018)","(tensor(0.5755), tensor(0.5519), 0.8827788829803467)","(tensor(0.4441), tensor(0.7248), 0.9819605350494385)","(tensor(0.6790), tensor(0.6639), 0.8440541625022888)","(tensor(0.6712), tensor(0.7373), 0.9694731831550598)","(tensor(0.3973), tensor(0.7307), 0.8915665745735168)","(tensor(0.3184), tensor(0.7879), 0.9017258882522583)","(tensor(0.), tensor(0.), 0.3016745448112488)","(tensor(0.), tensor(0.), 0.3775021433830261)","(tensor(0.), tensor(0.), 0.05952455475926399)","(tensor(0.), tensor(0.), 0.0546097606420517)",
detected_7875.jpg,"(tensor(0.), tensor(0.), 0.0857614204287529)","(tensor(0.), tensor(0.), 0.07411506026983261)","(tensor(0.), tensor(0.), 0.013540451414883137)","(tensor(0.), tensor(0.), 0.291517049074173)","(tensor(0.), tensor(0.), 0.021678782999515533)","(tensor(0.5812), tensor(0.3882), 0.8807315826416016)","(tensor(0.5911), tensor(0.4014), 0.7001186013221741)","(tensor(0.5103), tensor(0.3831), 0.9302489161491394)","(tensor(0.5238), tensor(0.4139), 0.6077245473861694)","(tensor(0.4678), tensor(0.3869), 0.8704110383987427)","(tensor(0.4735), tensor(0.4016), 0.5224823355674744)","(tensor(0.5156), tensor(0.4677), 0.9906443357467651)","(tensor(0.5288), tensor(0.4641), 0.9801109433174133)","(tensor(0.3730), tensor(0.4974), 0.9880841374397278)","(tensor(0.4413), tensor(0.4996), 0.9706265330314636)","(tensor(0.3292), tensor(0.5442), 0.9686129093170166)","(tensor(0.4388), tensor(0.5421), 0.9427728652954102)",
detected_7878.jpg,"(tensor(0.3125), tensor(0.5179), 0.6068468689918518)","(tensor(0.2800), tensor(0.4630), 0.6036580801010132)","(tensor(0.), tensor(0.), 0.08110517263412476)","(tensor(0.3277), tensor(0.3449), 0.8695443868637085)","(tensor(0.), tensor(0.), 0.04074801132082939)","(tensor(0.6364), tensor(0.3310), 0.8582106828689575)","(tensor(0.4837), tensor(0.4651), 0.9542208313941956)","(tensor(0.), tensor(0.), 0.3805167078971863)","(tensor(0.4172), tensor(0.6614), 0.7965223789215088)","(tensor(0.), tensor(0.), 0.15460340678691864)","(tensor(0.0960), tensor(0.6918), 0.5217527747154236)","(tensor(0.), tensor(0.), 0.3270675539970398)","(tensor(0.7082), tensor(0.6628), 0.6435929536819458)","(tensor(0.), tensor(0.), 0.10210772603750229)","(tensor(0.), tensor(0.), 0.2987818419933319)","(tensor(0.), tensor(0.), 0.0153091074898839)","(tensor(0.), tensor(0.), 0.05311588943004608)",
detected_7879.jpg,"(tensor(0.4828), tensor(0.3239), 0.5304735898971558)","(tensor(0.), tensor(0.), 0.23587830364704132)","(tensor(0.), tensor(0.), 0.1252550184726715)","(tensor(0.), tensor(0.), 0.11988745629787445)","(tensor(0.), tensor(0.), 0.018867895007133484)","(tensor(0.7603), tensor(0.3306), 0.8496736884117126)","(tensor(0.3267), tensor(0.3683), 0.7595430016517639)","(tensor(0.9220), tensor(0.6877), 0.6608834266662598)","(tensor(0.2206), tensor(0.6883), 0.5634337067604065)","(tensor(0.), tensor(0.), 0.42096254229545593)","(tensor(0.), tensor(0.), 0.4406108260154724)","(tensor(0.), tensor(0.), 0.27356645464897156)","(tensor(0.), tensor(0.), 0.2485593855381012)","(tensor(0.), tensor(0.), 0.06989994645118713)","(tensor(0.), tensor(0.), 0.07520557940006256)","(tensor(0.), tensor(0.), 0.03337494656443596)","(tensor(0.), tensor(0.), 0.04185613617300987)",
detected_7881.jpg,"(tensor(0.), tensor(0.), 0.43951016664505005)","(tensor(0.), tensor(0.), 0.160128653049469)","(tensor(0.), tensor(0.), 0.16152724623680115)","(tensor(0.), tensor(0.), 0.11552122235298157)","(tensor(0.), tensor(0.), 0.08734077215194702)","(tensor(0.1981), tensor(0.2324), 0.8718698024749756)","(tensor(0.0937), tensor(0.2283), 0.8516940474510193)","(tensor(0.2556), tensor(0.3642), 0.8968218564987183)","(tensor(0.0516), tensor(0.3613), 0.9083632826805115)","(tensor(0.3602), tensor(0.4694), 0.9209173917770386)","(tensor(0.0481), tensor(0.4345), 0.937298595905304)","(tensor(0.1984), tensor(0.4268), 0.9830579161643982)","(tensor(0.1367), tensor(0.4301), 0.9827484488487244)","(tensor(0.2461), tensor(0.5474), 0.9767321944236755)","(tensor(0.1998), tensor(0.5550), 0.9804938435554504)","(tensor(0.1956), tensor(0.7128), 0.852114737033844)","(tensor(0.1762), tensor(0.7303), 0.8694987297058105)",
detected_7893.jpg,"(tensor(0.6243), tensor(0.6666), 0.5317801237106323)","(tensor(0.), tensor(0.), 0.3412243127822876)","(tensor(0.), tensor(0.), 0.1974472552537918)","(tensor(0.), tensor(0.), 0.24367716908454895)","(tensor(0.), tensor(0.), 0.06891442835330963)","(tensor(0.6987), tensor(0.7066), 0.9119095206260681)","(tensor(0.5810), tensor(0.6686), 0.6273823380470276)","(tensor(0.7806), tensor(0.7754), 0.9466362595558167)","(tensor(0.6255), tensor(0.6573), 0.7436158061027527)","(tensor(0.8133), tensor(0.8710), 0.9504815340042114)","(tensor(0.7333), tensor(0.7163), 0.8162373304367065)","(tensor(0.6283), tensor(0.8099), 0.9326271414756775)","(tensor(0.5405), tensor(0.7968), 0.848286509513855)","(tensor(0.7456), tensor(0.8049), 0.690723180770874)","(tensor(0.6086), tensor(0.7867), 0.5565486550331116)","(tensor(0.), tensor(0.), 0.3472626209259033)","(tensor(0.), tensor(0.), 0.27193909883499146)",
detected_7896.jpg,"(tensor(0.4004), tensor(0.5052), 0.9069401621818542)","(tensor(0.4079), tensor(0.4833), 0.9278439283370972)","(tensor(0.), tensor(0.), 0.3836711049079895)","(tensor(0.4448), tensor(0.4472), 0.9067350625991821)","(tensor(0.), tensor(0.), 0.052958689630031586)","(tensor(0.5279), tensor(0.4478), 0.9982740879058838)","(tensor(0.4309), tensor(0.5306), 0.932790994644165)","(tensor(0.6036), tensor(0.5237), 0.9973165392875671)","(tensor(0.4650), tensor(0.6702), 0.7161920070648193)","(tensor(0.5604), tensor(0.6287), 0.986544668674469)","(tensor(0.4928), tensor(0.7630), 0.6770972609519958)","(tensor(0.7079), tensor(0.6148), 0.9989438652992249)","(tensor(0.6430), tensor(0.6678), 0.9941681623458862)","(tensor(0.7448), tensor(0.6888), 0.9965775609016418)","(tensor(0.6876), tensor(0.7637), 0.9821031093597412)","(tensor(0.9252), tensor(0.7454), 0.9775958061218262)","(tensor(0.8854), tensor(0.8144), 0.9423633813858032)",
detected_7897.jpg,"(tensor(0.4270), tensor(0.4851), 0.932778537273407)","(tensor(0.4295), tensor(0.4595), 0.9278252124786377)","(tensor(0.), tensor(0.), 0.4924352467060089)","(tensor(0.4580), tensor(0.4265), 0.8887905478477478)","(tensor(0.), tensor(0.), 0.09072466939687729)","(tensor(0.5443), tensor(0.4508), 0.9968270659446716)","(tensor(0.4730), tensor(0.5370), 0.9583849310874939)","(tensor(0.5796), tensor(0.5351), 0.9962051510810852)","(tensor(0.5180), tensor(0.7119), 0.889682412147522)","(tensor(0.5326), tensor(0.6163), 0.9863336682319641)","(tensor(0.4693), tensor(0.8057), 0.8650671243667603)","(tensor(0.6873), tensor(0.6386), 0.9986093044281006)","(tensor(0.6217), tensor(0.6769), 0.9959732890129089)","(tensor(0.7140), tensor(0.7259), 0.9952386617660522)","(tensor(0.5381), tensor(0.7561), 0.9860154390335083)","(tensor(0.8955), tensor(0.8140), 0.970613956451416)","(tensor(0.6170), tensor(0.8199), 0.9496188163757324)",
detected_7898.jpg,"(tensor(0.4253), tensor(0.4830), 0.9466570019721985)","(tensor(0.4274), tensor(0.4590), 0.9405990242958069)","(tensor(0.4191), tensor(0.4743), 0.6132087111473083)","(tensor(0.4565), tensor(0.4320), 0.8665782809257507)","(tensor(0.), tensor(0.), 0.10919660329818726)","(tensor(0.5473), tensor(0.4581), 0.9941085577011108)","(tensor(0.4669), tensor(0.5399), 0.9464158415794373)","(tensor(0.5896), tensor(0.5424), 0.9911438226699829)","(tensor(0.4926), tensor(0.7083), 0.8631429076194763)","(tensor(0.5251), tensor(0.6267), 0.975536048412323)","(tensor(0.4600), tensor(0.7880), 0.8512448668479919)","(tensor(0.6761), tensor(0.6412), 0.9966006875038147)","(tensor(0.6051), tensor(0.6764), 0.9919094443321228)","(tensor(0.7121), tensor(0.7046), 0.9918396472930908)","(tensor(0.5351), tensor(0.7345), 0.9810896515846252)","(tensor(0.8497), tensor(0.8282), 0.9594135880470276)","(tensor(0.5806), tensor(0.8355), 0.9398038983345032)",
detected_7899.jpg,"(tensor(0.), tensor(0.), 0.4437037408351898)","(tensor(0.), tensor(0.), 0.03955432027578354)","(tensor(0.6400), tensor(0.3684), 0.6409271955490112)","(tensor(0.), tensor(0.), 0.031213508918881416)","(tensor(0.6209), tensor(0.3527), 0.909162700176239)","(tensor(0.5498), tensor(0.3569), 0.8272480368614197)","(tensor(0.5611), tensor(0.3872), 0.983437180519104)","(tensor(0.5254), tensor(0.4566), 0.5575913786888123)","(tensor(0.5328), tensor(0.5115), 0.9748327136039734)","(tensor(0.5800), tensor(0.5102), 0.5296024084091187)","(tensor(0.5720), tensor(0.5730), 0.9173670411109924)","(tensor(0.4083), tensor(0.5131), 0.9898273944854736)","(tensor(0.4102), tensor(0.5255), 0.9960917830467224)","(tensor(0.4715), tensor(0.5935), 0.9880272150039673)","(tensor(0.4501), tensor(0.6230), 0.9958370923995972)","(tensor(0.4558), tensor(0.6675), 0.9721358418464661)","(tensor(0.3666), tensor(0.7081), 0.9834632277488708)",
detected_7900.jpg,"(tensor(0.), tensor(0.), 0.42986586689949036)","(tensor(0.3814), tensor(0.3283), 0.5033218860626221)","(tensor(0.), tensor(0.), 0.03957883641123772)","(tensor(0.4018), tensor(0.3092), 0.8823117613792419)","(tensor(0.), tensor(0.), 0.05052970349788666)","(tensor(0.4574), tensor(0.3492), 0.9919486045837402)","(tensor(0.4775), tensor(0.3356), 0.9114776849746704)","(tensor(0.4587), tensor(0.4756), 0.9844240546226501)","(tensor(0.4695), tensor(0.4423), 0.7188878655433655)","(tensor(0.4258), tensor(0.5315), 0.9433885216712952)","(tensor(0.4197), tensor(0.5135), 0.6698135137557983)","(tensor(0.5636), tensor(0.5123), 0.9936326146125793)","(tensor(0.5818), tensor(0.5083), 0.9836434721946716)","(tensor(0.5111), tensor(0.6056), 0.984919548034668)","(tensor(0.5533), tensor(0.5996), 0.9645043611526489)","(tensor(0.5484), tensor(0.6788), 0.9146594405174255)","(tensor(0.5986), tensor(0.6730), 0.8775981664657593)",
detected_7901.jpg,"(tensor(0.), tensor(0.), 0.3841573894023895)","(tensor(0.), tensor(0.), 0.019922545179724693)","(tensor(0.6211), tensor(0.3706), 0.6409813165664673)","(tensor(0.), tensor(0.), 0.027606843039393425)","(tensor(0.5976), tensor(0.3452), 0.9682134389877319)","(tensor(0.5016), tensor(0.3596), 0.8605267405509949)","(tensor(0.5387), tensor(0.3819), 0.9930716156959534)","(tensor(0.4769), tensor(0.4697), 0.5124138593673706)","(tensor(0.5219), tensor(0.5172), 0.9862485527992249)","(tensor(0.), tensor(0.), 0.48765063285827637)","(tensor(0.5604), tensor(0.5903), 0.9443402886390686)","(tensor(0.3753), tensor(0.5275), 0.9853648543357849)","(tensor(0.4008), tensor(0.5347), 0.9957148432731628)","(tensor(0.4121), tensor(0.6393), 0.9793621301651001)","(tensor(0.4406), tensor(0.6484), 0.9940892457962036)","(tensor(0.3967), tensor(0.7280), 0.9339393973350525)","(tensor(0.3907), tensor(0.7389), 0.9655141234397888)",
detected_7902.jpg,"(tensor(0.3645), tensor(0.6455), 0.6287184357643127)","(tensor(0.), tensor(0.), 0.4675302803516388)","(tensor(0.), tensor(0.), 0.3345130980014801)","(tensor(0.), tensor(0.), 0.47940781712532043)","(tensor(0.), tensor(0.), 0.2433897852897644)","(tensor(0.3719), tensor(0.6618), 0.974929928779602)","(tensor(0.3574), tensor(0.6382), 0.9597323536872864)","(tensor(0.3775), tensor(0.6828), 0.965551495552063)","(tensor(0.2980), tensor(0.5883), 0.9405272006988525)","(tensor(0.3660), tensor(0.7179), 0.942244291305542)","(tensor(0.2653), tensor(0.5201), 0.9251567125320435)","(tensor(0.3496), tensor(0.6411), 0.9914553761482239)","(tensor(0.3424), tensor(0.6294), 0.989900529384613)","(tensor(0.3123), tensor(0.5905), 0.9825401902198792)","(tensor(0.3100), tensor(0.5878), 0.9789188504219055)","(tensor(0.2927), tensor(0.5314), 0.9781904220581055)","(tensor(0.2943), tensor(0.5256), 0.9747369885444641)",
detected_7904.jpg,"(tensor(0.5951), tensor(0.6498), 0.8192442655563354)","(tensor(0.5945), tensor(0.6425), 0.531684398651123)","(tensor(0.5889), tensor(0.6477), 0.7704196572303772)","(tensor(0.), tensor(0.), 0.2849695682525635)","(tensor(0.5697), tensor(0.6499), 0.6710473299026489)","(tensor(0.5833), tensor(0.6319), 0.9543347358703613)","(tensor(0.5594), tensor(0.6706), 0.9765774607658386)","(tensor(0.6568), tensor(0.5851), 0.9033822417259216)","(tensor(0.5566), tensor(0.6952), 0.9469190239906311)","(tensor(0.7116), tensor(0.5157), 0.8984054923057556)","(tensor(0.5889), tensor(0.6944), 0.9302288889884949)","(tensor(0.6104), tensor(0.6196), 0.9652714729309082)","(tensor(0.6004), tensor(0.6460), 0.9725382328033447)","(tensor(0.6447), tensor(0.5601), 0.9326987862586975)","(tensor(0.6467), tensor(0.6009), 0.9452845454216003)","(tensor(0.6855), tensor(0.4931), 0.924911618232727)","(tensor(0.7119), tensor(0.5391), 0.9293087720870972)",
detected_7905.jpg,"(tensor(0.5715), tensor(0.5476), 0.9944848418235779)","(tensor(0.6191), tensor(0.5338), 0.9621174931526184)","(tensor(0.5640), tensor(0.4936), 0.9900908470153809)","(tensor(0.), tensor(0.), 0.3425217568874359)","(tensor(0.5186), tensor(0.4230), 0.7952431440353394)","(tensor(0.5922), tensor(0.6106), 0.9381840825080872)","(tensor(0.4473), tensor(0.4351), 0.9776752591133118)","(tensor(0.6125), tensor(0.7247), 0.7375550866127014)","(tensor(0.4222), tensor(0.3279), 0.9638752341270447)","(tensor(0.5794), tensor(0.7994), 0.800295889377594)","(tensor(0.3666), tensor(0.2820), 0.9619614481925964)","(tensor(0.), tensor(0.), 0.4975610077381134)","(tensor(0.3288), tensor(0.6499), 0.6593849658966064)","(tensor(0.), tensor(0.), 0.1225549504160881)","(tensor(0.), tensor(0.), 0.2628163695335388)","(tensor(0.), tensor(0.), 0.05277460440993309)","(tensor(0.), tensor(0.), 0.0915820449590683)",
detected_7906.jpg,"(tensor(0.4316), tensor(0.5423), 0.9944559931755066)","(tensor(0.4469), tensor(0.4919), 0.9888380765914917)","(tensor(0.3838), tensor(0.5225), 0.9676763415336609)","(tensor(0.5090), tensor(0.4233), 0.846612274646759)","(tensor(0.), tensor(0.), 0.38834667205810547)","(tensor(0.5918), tensor(0.4359), 0.9857153296470642)","(tensor(0.4059), tensor(0.5825), 0.9768860936164856)","(tensor(0.6368), tensor(0.3346), 0.9681617021560669)","(tensor(0.3756), tensor(0.7012), 0.9217090606689453)","(tensor(0.7233), tensor(0.2925), 0.956475019454956)","(tensor(0.3628), tensor(0.8180), 0.898196280002594)","(tensor(0.6365), tensor(0.7505), 0.8985958695411682)","(tensor(0.5089), tensor(0.8059), 0.870682418346405)","(tensor(0.), tensor(0.), 0.2434118688106537)","(tensor(0.), tensor(0.), 0.1840873658657074)","(tensor(0.), tensor(0.), 0.046054303646087646)","(tensor(0.), tensor(0.), 0.03810824453830719)",
detected_7907.jpg,"(tensor(0.5793), tensor(0.5323), 0.9970951080322266)","(tensor(0.6229), tensor(0.5098), 0.9693436622619629)","(tensor(0.5633), tensor(0.4809), 0.9951930046081543)","(tensor(0.), tensor(0.), 0.2519257068634033)","(tensor(0.5067), tensor(0.4175), 0.8841342329978943)","(tensor(0.6020), tensor(0.5927), 0.9593972563743591)","(tensor(0.4413), tensor(0.4489), 0.9912618398666382)","(tensor(0.6587), tensor(0.6987), 0.8165500164031982)","(tensor(0.3741), tensor(0.3552), 0.9842276573181152)","(tensor(0.6624), tensor(0.7815), 0.8621609807014465)","(tensor(0.3065), tensor(0.3320), 0.982404887676239)","(tensor(0.4567), tensor(0.7496), 0.7992555499076843)","(tensor(0.3559), tensor(0.6921), 0.9027581214904785)","(tensor(0.), tensor(0.), 0.2557029724121094)","(tensor(0.), tensor(0.), 0.49185600876808167)","(tensor(0.), tensor(0.), 0.08741141855716705)","(tensor(0.), tensor(0.), 0.1466134637594223)",
detected_7908.jpg,"(tensor(0.5696), tensor(0.5476), 0.8318948745727539)","(tensor(0.), tensor(0.), 0.1504550576210022)","(tensor(0.5580), tensor(0.5217), 0.9436461925506592)","(tensor(0.), tensor(0.), 0.0017144914017990232)","(tensor(0.4502), tensor(0.4321), 0.943970799446106)","(tensor(0.4695), tensor(0.3140), 0.781814694404602)","(tensor(0.3147), tensor(0.3909), 0.8457744717597961)","(tensor(0.6349), tensor(0.3334), 0.6949770450592041)","(tensor(0.3621), tensor(0.5651), 0.715132474899292)","(tensor(0.6780), tensor(0.5246), 0.7750738263130188)","(tensor(0.5812), tensor(0.7131), 0.7486268877983093)","(tensor(0.4569), tensor(0.2273), 0.7648617029190063)","(tensor(0.3728), tensor(0.2857), 0.665615975856781)","(tensor(0.6205), tensor(0.2407), 0.8697357177734375)","(tensor(0.5430), tensor(0.3085), 0.8053635358810425)","(tensor(0.6905), tensor(0.4127), 0.8599850535392761)","(tensor(0.7151), tensor(0.4613), 0.7975085377693176)",
detected_7909.jpg,"(tensor(0.4990), tensor(0.5208), 0.8842771053314209)","(tensor(0.4815), tensor(0.4926), 0.5777770280838013)","(tensor(0.4692), tensor(0.5199), 0.8407653570175171)","(tensor(0.), tensor(0.), 0.10384909808635712)","(tensor(0.4241), tensor(0.4844), 0.6942567825317383)","(tensor(0.5792), tensor(0.3346), 0.9735095500946045)","(tensor(0.3965), tensor(0.4563), 0.9715087413787842)","(tensor(0.7447), tensor(0.4658), 0.9075737595558167)","(tensor(0.4317), tensor(0.6856), 0.8723855018615723)","(tensor(0.6807), tensor(0.5630), 0.8543269634246826)","(tensor(0.5722), tensor(0.7713), 0.7609972357749939)","(tensor(0.6247), tensor(0.2797), 0.9265766739845276)","(tensor(0.5223), tensor(0.3426), 0.8972280025482178)","(tensor(0.7407), tensor(0.3420), 0.9046475887298584)","(tensor(0.6896), tensor(0.3955), 0.8765097260475159)","(tensor(0.7893), tensor(0.4646), 0.7956182956695557)","(tensor(0.8061), tensor(0.4605), 0.7767696976661682)",
detected_7910.jpg,"(tensor(0.2849), tensor(0.3244), 0.5743446350097656)","(tensor(0.), tensor(0.), 0.2202833890914917)","(tensor(0.), tensor(0.), 0.21780450642108917)","(tensor(0.), tensor(0.), 0.16226203739643097)","(tensor(0.), tensor(0.), 0.1933591067790985)","(tensor(0.4998), tensor(0.2068), 0.9314123392105103)","(tensor(0.3222), tensor(0.3360), 0.9491122364997864)","(tensor(0.7358), tensor(0.4279), 0.7499949336051941)","(tensor(0.4490), tensor(0.6572), 0.8961835503578186)","(tensor(0.6619), tensor(0.5498), 0.7404077053070068)","(tensor(0.5546), tensor(0.7368), 0.8166670799255371)","(tensor(0.5543), tensor(0.3892), 0.6817816495895386)","(tensor(0.4514), tensor(0.4411), 0.7325580716133118)","(tensor(0.6971), tensor(0.3031), 0.6363717317581177)","(tensor(0.6182), tensor(0.3199), 0.7697491645812988)","(tensor(0.), tensor(0.), 0.4921394884586334)","(tensor(0.7318), tensor(0.4709), 0.6527973413467407)",
detected_7915.jpg,"(tensor(0.), tensor(0.), 0.14871470630168915)","(tensor(0.), tensor(0.), 0.12733985483646393)","(tensor(0.), tensor(0.), 0.04623271897435188)","(tensor(0.), tensor(0.), 0.1467418521642685)","(tensor(0.), tensor(0.), 0.06113862618803978)","(tensor(0.), tensor(0.), 0.3488427400588989)","(tensor(0.), tensor(0.), 0.49074989557266235)","(tensor(0.), tensor(0.), 0.1463996320962906)","(tensor(0.), tensor(0.), 0.4143286943435669)","(tensor(0.), tensor(0.), 0.14628909528255463)","(tensor(0.), tensor(0.), 0.3073238432407379)","(tensor(0.7847), tensor(0.3666), 0.9133802056312561)","(tensor(0.7738), tensor(0.3244), 0.9377048015594482)","(tensor(0.6409), tensor(0.4456), 0.9728671312332153)","(tensor(0.6397), tensor(0.3631), 0.9837561845779419)","(tensor(0.3628), tensor(0.5250), 0.9761633276939392)","(tensor(0.3473), tensor(0.4151), 0.9845726490020752)",
detected_7920.jpg,"(tensor(0.3816), tensor(0.1320), 0.9932223558425903)","(tensor(0.3944), tensor(0.1234), 0.9362139701843262)","(tensor(0.3672), tensor(0.1085), 0.9911483526229858)","(tensor(0.), tensor(0.), 0.3360902965068817)","(tensor(0.3351), tensor(0.1129), 0.9532806873321533)","(tensor(0.3929), tensor(0.2453), 0.9808592200279236)","(tensor(0.2793), tensor(0.2030), 0.9980509281158447)","(tensor(0.3642), tensor(0.3863), 0.8518288731575012)","(tensor(0.1873), tensor(0.3333), 0.9924141764640808)","(tensor(0.3664), tensor(0.4553), 0.8170041441917419)","(tensor(0.1301), tensor(0.4570), 0.9837446212768555)","(tensor(0.3327), tensor(0.4506), 0.9814271330833435)","(tensor(0.2568), tensor(0.4332), 0.9936590790748596)","(tensor(0.4619), tensor(0.4145), 0.9653300642967224)","(tensor(0.3379), tensor(0.3786), 0.989769697189331)","(tensor(0.3264), tensor(0.5569), 0.9247550964355469)","(tensor(0.2178), tensor(0.5320), 0.9654063582420349)",
detected_7921.jpg,"(tensor(0.4394), tensor(0.1431), 0.9918206930160522)","(tensor(0.4532), tensor(0.1344), 0.9328561425209045)","(tensor(0.4272), tensor(0.1195), 0.9895836114883423)","(tensor(0.), tensor(0.), 0.3681236207485199)","(tensor(0.3982), tensor(0.1182), 0.9471018314361572)","(tensor(0.4503), tensor(0.2420), 0.9795595407485962)","(tensor(0.3346), tensor(0.2054), 0.9978678226470947)","(tensor(0.4185), tensor(0.3822), 0.8641263246536255)","(tensor(0.2528), tensor(0.3488), 0.9918687343597412)","(tensor(0.4181), tensor(0.4242), 0.850001335144043)","(tensor(0.1903), tensor(0.4539), 0.9841618537902832)","(tensor(0.3778), tensor(0.4364), 0.9834223985671997)","(tensor(0.3009), tensor(0.4205), 0.9940220713615417)","(tensor(0.5177), tensor(0.4011), 0.9748846888542175)","(tensor(0.3887), tensor(0.3608), 0.9922158122062683)","(tensor(0.3984), tensor(0.5354), 0.9508609175682068)","(tensor(0.2869), tensor(0.5068), 0.9772515296936035)",
detected_7922.jpg,"(tensor(0.6934), tensor(0.1510), 0.9861418604850769)","(tensor(0.7126), tensor(0.1371), 0.9814167618751526)","(tensor(0.6830), tensor(0.1365), 0.9368180632591248)","(tensor(0.7396), tensor(0.1539), 0.8941783308982849)","(tensor(0.), tensor(0.), 0.44655993580818176)","(tensor(0.7716), tensor(0.2518), 0.9891046285629272)","(tensor(0.6370), tensor(0.2466), 0.9746693968772888)","(tensor(0.7988), tensor(0.3844), 0.9418228268623352)","(tensor(0.6139), tensor(0.3614), 0.799568772315979)","(tensor(0.8008), tensor(0.4988), 0.8912605047225952)","(tensor(0.5931), tensor(0.4241), 0.7172845602035522)","(tensor(0.7282), tensor(0.4536), 0.9828723073005676)","(tensor(0.6377), tensor(0.4438), 0.9717247486114502)","(tensor(0.6804), tensor(0.4020), 0.9860442876815796)","(tensor(0.5326), tensor(0.3824), 0.9767385721206665)","(tensor(0.7036), tensor(0.5519), 0.9799100160598755)","(tensor(0.5731), tensor(0.5286), 0.9730411171913147)",
detected_7932.jpg,"(tensor(0.7002), tensor(0.1901), 0.7082504630088806)","(tensor(0.), tensor(0.), 0.18799197673797607)","(tensor(0.6940), tensor(0.1641), 0.5945940613746643)","(tensor(0.), tensor(0.), 0.03688446432352066)","(tensor(0.6547), tensor(0.1733), 0.5959131717681885)","(tensor(0.7044), tensor(0.3129), 0.9164707660675049)","(tensor(0.4731), tensor(0.3116), 0.9319813847541809)","(tensor(0.7642), tensor(0.4497), 0.8531543016433716)","(tensor(0.2927), tensor(0.5102), 0.8401358127593994)","(tensor(0.8396), tensor(0.4490), 0.8339517712593079)","(tensor(0.5615), tensor(0.4732), 0.7827864289283752)","(tensor(0.4646), tensor(0.7166), 0.8937340378761292)","(tensor(0.3115), tensor(0.7247), 0.8327509760856628)","(tensor(0.), tensor(0.), 0.11393129080533981)","(tensor(0.), tensor(0.), 0.08163638412952423)","(tensor(0.), tensor(0.), 0.011667309328913689)","(tensor(0.), tensor(0.), 0.00669841980561614)",
detected_7933.jpg,"(tensor(0.), tensor(0.), 0.4751836061477661)","(tensor(0.), tensor(0.), 0.1812504082918167)","(tensor(0.), tensor(0.), 0.14851577579975128)","(tensor(0.), tensor(0.), 0.26987209916114807)","(tensor(0.), tensor(0.), 0.21339958906173706)","(tensor(0.3983), tensor(0.1774), 0.9195875525474548)","(tensor(0.3652), tensor(0.1889), 0.9474380612373352)","(tensor(0.3468), tensor(0.3828), 0.8653320670127869)","(tensor(0.3104), tensor(0.3957), 0.9075563549995422)","(tensor(0.2997), tensor(0.5694), 0.602285623550415)","(tensor(0.3024), tensor(0.5676), 0.7917593717575073)","(tensor(0.5399), tensor(0.4600), 0.9639323949813843)","(tensor(0.5043), tensor(0.4821), 0.9744104743003845)","(tensor(0.7042), tensor(0.4747), 0.9221543073654175)","(tensor(0.5673), tensor(0.4858), 0.9491590857505798)","(tensor(0.8596), tensor(0.6760), 0.7644705772399902)","(tensor(0.6456), tensor(0.6728), 0.836351215839386)",
detected_7934.jpg,"(tensor(0.), tensor(0.), 0.27732861042022705)","(tensor(0.), tensor(0.), 0.18211156129837036)","(tensor(0.), tensor(0.), 0.016711879521608353)","(tensor(0.3367), tensor(0.1684), 0.5915520787239075)","(tensor(0.), tensor(0.), 0.030421314761042595)","(tensor(0.5171), tensor(0.4414), 0.9337117075920105)","(tensor(0.4397), tensor(0.4453), 0.7944929599761963)","(tensor(0.), tensor(0.), 0.42025434970855713)","(tensor(0.), tensor(0.), 0.33243128657341003)","(tensor(0.), tensor(0.), 0.2950969338417053)","(tensor(0.), tensor(0.), 0.3277696371078491)","(tensor(0.), tensor(0.), 0.17191337049007416)","(tensor(0.), tensor(0.), 0.16291272640228271)","(tensor(0.), tensor(0.), 0.0989321768283844)","(tensor(0.), tensor(0.), 0.18064631521701813)","(tensor(0.), tensor(0.), 0.08199828863143921)","(tensor(0.), tensor(0.), 0.15702272951602936)",
