image_name,"x1, y1, confidence1","x2, y2, confidence2","x3, y3, confidence3","x4, y4, confidence4","x5, y5, confidence5","x6, y6, confidence6","x7, y7, confidence7","x8, y8, confidence8","x9, y9, confidence9","x10, y10, confidence10","x11, y11, confidence11","x12, y12, confidence12","x13, y13, confidence13","x14, y14, confidence14","x15, y15, confidence15","x16, y16, confidence16","x17, y17, confidence17",lable
detected_0024.png,"(0.5084807, 0.101235576, 0.8076849579811096)","(0.5127033, 0.09351856, 0.7423332333564758)","(0.0, 0.0, 0.3984786570072174)","(0.5281354, 0.098067164, 0.8034290671348572)","(0.0, 0.0, 0.27470409870147705)","(0.5437381, 0.1519547, 0.9927995204925537)","(0.52115524, 0.13878085, 0.9732322692871094)","(0.5457236, 0.2301366, 0.9845889210700989)","(0.51768386, 0.18800703, 0.9079737663269043)","(0.5291917, 0.28497288, 0.963241457939148)","(0.4994085, 0.19905998, 0.8755409121513367)","(0.54516006, 0.26151136, 0.9952234625816345)","(0.53147507, 0.25405556, 0.9908189177513123)","(0.53589875, 0.34179202, 0.9850740432739258)","(0.52290106, 0.3259843, 0.9731190204620361)","(0.55319595, 0.41265282, 0.9356211423873901)","(0.5451241, 0.38921925, 0.9130169749259949)",9
detected_0026.png,"(0.5090885, 0.09682298, 0.8126067519187927)","(0.51352346, 0.08933313, 0.7632243633270264)","(0.0, 0.0, 0.3848724067211151)","(0.52933073, 0.09596658, 0.8275616765022278)","(0.0, 0.0, 0.2552603781223297)","(0.5443132, 0.15234178, 0.9937931299209595)","(0.5225816, 0.13987303, 0.9704856276512146)","(0.5461429, 0.22842877, 0.9869591593742371)","(0.5190391, 0.18839866, 0.8923282027244568)","(0.52902466, 0.28473416, 0.9673147797584534)","(0.4997982, 0.19914736, 0.8601362705230713)","(0.54464054, 0.263557, 0.9953096508979797)","(0.5315736, 0.2563953, 0.9897521734237671)","(0.5362272, 0.3436879, 0.984415590763092)","(0.52300745, 0.32884994, 0.9682290554046631)","(0.553841, 0.41198725, 0.9297416806221008)","(0.5449434, 0.38946965, 0.8976565599441528)",9
detected_0028.png,"(0.5028416, 0.0954653, 0.8324223756790161)","(0.50768447, 0.088789634, 0.768206775188446)","(0.0, 0.0, 0.45455899834632874)","(0.523871, 0.0961159, 0.7837985157966614)","(0.0, 0.0, 0.2642156183719635)","(0.54175293, 0.14896406, 0.9899852275848389)","(0.51563084, 0.13923976, 0.9716991782188416)","(0.5452905, 0.2283843, 0.980500340461731)","(0.5129064, 0.1878097, 0.9174996018409729)","(0.5325955, 0.28156477, 0.9625036120414734)","(0.49418095, 0.19901042, 0.8923165202140808)","(0.5430596, 0.2629117, 0.9944984316825867)","(0.5265459, 0.25738704, 0.9909300208091736)","(0.5362674, 0.3425646, 0.9862940907478333)","(0.5165322, 0.32943517, 0.9786579608917236)","(0.55126035, 0.4095336, 0.9541434645652771)","(0.5339891, 0.3904449, 0.9434744715690613)",9
detected_0030.png,"(0.5039681, 0.10880496, 0.8566429018974304)","(0.5090411, 0.10157018, 0.7816324830055237)","(0.50261486, 0.10135057, 0.5373716354370117)","(0.52458465, 0.10347588, 0.755014955997467)","(0.0, 0.0, 0.3093351721763611)","(0.54244477, 0.15094797, 0.9891582727432251)","(0.51006347, 0.13986687, 0.9761590361595154)","(0.54592055, 0.23123877, 0.9779443144798279)","(0.50622404, 0.18431735, 0.9337425827980042)","(0.53394616, 0.28806064, 0.9597599506378174)","(0.4871178, 0.20325595, 0.9101049900054932)","(0.5442423, 0.2649893, 0.9953071475028992)","(0.5231652, 0.25919327, 0.993196964263916)","(0.5383002, 0.3459874, 0.9893654584884644)","(0.51230407, 0.33306912, 0.9854002594947815)","(0.5521799, 0.41406253, 0.9670214056968689)","(0.5275561, 0.39705712, 0.9623345732688904)",9
detected_0032.png,"(0.49798477, 0.09505134, 0.8336781859397888)","(0.50297666, 0.08882354, 0.7608962059020996)","(0.0, 0.0, 0.4549976587295532)","(0.5187461, 0.09848132, 0.7704594135284424)","(0.0, 0.0, 0.24961358308792114)","(0.5390098, 0.15176629, 0.9910610318183899)","(0.505789, 0.14472517, 0.9729897975921631)","(0.54656464, 0.22617258, 0.984293520450592)","(0.5006897, 0.19158067, 0.9292630553245544)","(0.5344811, 0.28583458, 0.970085859298706)","(0.48323137, 0.21436526, 0.9102947115898132)","(0.5416891, 0.26914865, 0.9963088631629944)","(0.51959294, 0.2649983, 0.9937677383422852)","(0.539149, 0.34633583, 0.9906235337257385)","(0.507556, 0.33755437, 0.98514324426651)","(0.5527736, 0.4149481, 0.9671188592910767)","(0.5188482, 0.40322143, 0.9586602449417114)",9
detected_0034.png,"(0.49825126, 0.09898797, 0.8321893215179443)","(0.5030518, 0.09231284, 0.7533400058746338)","(0.0, 0.0, 0.46522068977355957)","(0.5188688, 0.0997299, 0.7552497982978821)","(0.0, 0.0, 0.25714826583862305)","(0.5397754, 0.15100712, 0.9900187253952026)","(0.50571114, 0.14458036, 0.9732175469398499)","(0.5473106, 0.22511414, 0.9821962118148804)","(0.49990183, 0.19129424, 0.931728184223175)","(0.53483725, 0.28367764, 0.9670602083206177)","(0.4828133, 0.21542852, 0.9122098684310913)","(0.5421297, 0.26853985, 0.99607253074646)","(0.5195344, 0.26455012, 0.9937642812728882)","(0.5391318, 0.34611836, 0.9903451800346375)","(0.5076547, 0.33759123, 0.9856066703796387)","(0.55245894, 0.4150452, 0.9673101305961609)","(0.5183776, 0.4037305, 0.9604374766349792)",9
detected_0036.png,"(0.49449843, 0.10718882, 0.8652085661888123)","(0.4996421, 0.09983885, 0.8306533098220825)","(0.0, 0.0, 0.44790756702423096)","(0.51751, 0.10584212, 0.849761962890625)","(0.0, 0.0, 0.20768746733665466)","(0.5351333, 0.15984978, 0.9965279698371887)","(0.50205755, 0.15266275, 0.9721779823303223)","(0.54404736, 0.227206, 0.993740975856781)","(0.49139908, 0.19785333, 0.9075023531913757)","(0.5334024, 0.29071775, 0.9829471707344055)","(0.4781746, 0.22803727, 0.8853354454040527)","(0.53472054, 0.27603707, 0.9986363053321838)","(0.51201946, 0.2723369, 0.9962041974067688)","(0.54127264, 0.35012046, 0.9959098100662231)","(0.50421137, 0.34956536, 0.9896640181541443)","(0.5509416, 0.42357287, 0.9806055426597595)","(0.5040665, 0.42561045, 0.966227114200592)",9
detected_0038.png,"(0.48666754, 0.11302735, 0.8011176586151123)","(0.49166933, 0.106193885, 0.7621394395828247)","(0.0, 0.0, 0.30942410230636597)","(0.5102292, 0.111121036, 0.8191114664077759)","(0.0, 0.0, 0.13694481551647186)","(0.5285848, 0.15942049, 0.9957224130630493)","(0.4992756, 0.15242933, 0.9597398638725281)","(0.541695, 0.23327975, 0.9943807721138)","(0.4913775, 0.20108859, 0.8975200057029724)","(0.5333227, 0.29962528, 0.9861039519309998)","(0.47791994, 0.23201184, 0.88687664270401)","(0.53072715, 0.27654076, 0.9987062215805054)","(0.5094536, 0.27424553, 0.996109664440155)","(0.54159844, 0.3537035, 0.9962713718414307)","(0.5010763, 0.36044338, 0.9899393916130066)","(0.5506738, 0.42537493, 0.9820432066917419)","(0.4956963, 0.4392621, 0.967380702495575)",9
detected_0040.png,"(0.48578838, 0.1157637, 0.8281915187835693)","(0.49078196, 0.10864471, 0.7732815146446228)","(0.0, 0.0, 0.3972628116607666)","(0.50885224, 0.113244005, 0.8031653761863708)","(0.0, 0.0, 0.19065724313259125)","(0.52626395, 0.16159202, 0.9951672554016113)","(0.4956973, 0.15591632, 0.9688610434532166)","(0.54089427, 0.22924875, 0.9922738671302795)","(0.4866139, 0.2055355, 0.9159969091415405)","(0.5300494, 0.28477064, 0.9804035425186157)","(0.47226933, 0.23859456, 0.8940513730049133)","(0.52807623, 0.27713764, 0.9985816478729248)","(0.5058016, 0.2756004, 0.99649578332901)","(0.54146945, 0.3513271, 0.995754599571228)","(0.49972716, 0.36152896, 0.9906139373779297)","(0.5489649, 0.42256042, 0.9798531532287598)","(0.49359193, 0.44457495, 0.9673734903335571)",9
detected_0042.png,"(0.4735931, 0.121261, 0.8010549545288086)","(0.4786327, 0.1136014, 0.7340809106826782)","(0.0, 0.0, 0.38262709975242615)","(0.49671054, 0.11844121, 0.7334451079368591)","(0.0, 0.0, 0.18451474606990814)","(0.5161122, 0.1631603, 0.9866245985031128)","(0.48713776, 0.16303048, 0.9565353989601135)","(0.5361678, 0.23312575, 0.9803853034973145)","(0.48239315, 0.21231762, 0.901357114315033)","(0.5267125, 0.28992096, 0.9671155214309692)","(0.46781126, 0.24540731, 0.8922863602638245)","(0.5262622, 0.28192076, 0.9957450032234192)","(0.50451493, 0.285076, 0.992344081401825)","(0.53647846, 0.3537841, 0.9914544820785522)","(0.49572787, 0.3776185, 0.9861921668052673)","(0.5497324, 0.41959077, 0.9716683030128479)","(0.49437362, 0.46091884, 0.9631319642066956)",9
detected_0044.png,"(0.47401407, 0.11429863, 0.8144587874412537)","(0.47933608, 0.10687621, 0.7562501430511475)","(0.0, 0.0, 0.4110901355743408)","(0.49713814, 0.1156079, 0.7484069466590881)","(0.0, 0.0, 0.1969403177499771)","(0.51604474, 0.16483359, 0.9864304065704346)","(0.48692873, 0.16546553, 0.9554668068885803)","(0.5361493, 0.2350642, 0.9783918857574463)","(0.48276874, 0.21464151, 0.8908865451812744)","(0.52616596, 0.29076192, 0.9632863998413086)","(0.46859202, 0.24173732, 0.8797710537910461)","(0.52640426, 0.28322667, 0.9952126741409302)","(0.50455517, 0.2867775, 0.9913343787193298)","(0.5365249, 0.35412422, 0.990705668926239)","(0.49570855, 0.37867305, 0.9848640561103821)","(0.5491175, 0.4199791, 0.9702315926551819)","(0.49446478, 0.46180725, 0.961025595664978)",9
detected_0046.png,"(0.46764958, 0.13157636, 0.8070270419120789)","(0.4729999, 0.12406211, 0.7695497870445251)","(0.0, 0.0, 0.35308200120925903)","(0.4912307, 0.12691599, 0.8018408417701721)","(0.0, 0.0, 0.14369970560073853)","(0.5107777, 0.1725233, 0.9944224953651428)","(0.48107913, 0.17039375, 0.9520226120948792)","(0.5345715, 0.24848394, 0.9917634725570679)","(0.4751098, 0.22241706, 0.8785724639892578)","(0.52919173, 0.31536433, 0.9797518849372864)","(0.46627647, 0.25627846, 0.8617749810218811)","(0.52192754, 0.28764153, 0.9984217882156372)","(0.49988225, 0.29036248, 0.9955780506134033)","(0.5337484, 0.35902888, 0.9961876273155212)","(0.49140984, 0.38355178, 0.9904888868331909)","(0.54708105, 0.42342475, 0.984379768371582)","(0.48924017, 0.46570522, 0.9724780321121216)",9
detected_0048.png,"(0.4611883, 0.12985516, 0.7901328802108765)","(0.46680784, 0.122013696, 0.7463285326957703)","(0.0, 0.0, 0.3403351902961731)","(0.48587266, 0.12591535, 0.79095458984375)","(0.0, 0.0, 0.14698253571987152)","(0.50594056, 0.173838, 0.9937811493873596)","(0.4763026, 0.17432228, 0.953683078289032)","(0.5318016, 0.24915509, 0.990135133266449)","(0.46970496, 0.22997794, 0.8799561858177185)","(0.52645606, 0.31626424, 0.9756016135215759)","(0.45697966, 0.27082816, 0.8562099933624268)","(0.51808614, 0.28990883, 0.9984270334243774)","(0.4964725, 0.2940729, 0.9959445595741272)","(0.52648157, 0.36746618, 0.9963678121566772)","(0.48655933, 0.39579916, 0.9916415214538574)","(0.5445019, 0.42161146, 0.9857616424560547)","(0.49105835, 0.47038788, 0.9761475324630737)",9
detected_0050.png,"(0.4484539, 0.13496217, 0.6932700276374817)","(0.45322952, 0.1267806, 0.63508540391922)","(0.0, 0.0, 0.2137298583984375)","(0.47125596, 0.13038555, 0.75943922996521)","(0.0, 0.0, 0.10560201108455658)","(0.49495393, 0.1782346, 0.9945229291915894)","(0.46170506, 0.17809409, 0.9459294080734253)","(0.52295244, 0.25623068, 0.9931065440177917)","(0.4580348, 0.23780128, 0.8795408606529236)","(0.5192195, 0.32566234, 0.9816262722015381)","(0.45051438, 0.29076862, 0.8583534955978394)","(0.50579065, 0.29338652, 0.9988773465156555)","(0.48180196, 0.29687038, 0.996697187423706)","(0.51490617, 0.37993437, 0.9971426129341125)","(0.47611076, 0.40170097, 0.9924867153167725)","(0.5415733, 0.4290843, 0.987395167350769)","(0.48951313, 0.4661374, 0.9771172404289246)",9
detected_0052.png,"(0.4480057, 0.13190787, 0.7105074524879456)","(0.452811, 0.12369301, 0.6532260179519653)","(0.0, 0.0, 0.22618748247623444)","(0.47096232, 0.12824218, 0.7711758613586426)","(0.0, 0.0, 0.11106383800506592)","(0.49519175, 0.1783781, 0.9948427081108093)","(0.46207395, 0.17792378, 0.9494322538375854)","(0.5234522, 0.2573486, 0.9932225942611694)","(0.45835602, 0.23793118, 0.8832828402519226)","(0.5194477, 0.32714543, 0.9817684888839722)","(0.4507352, 0.2877383, 0.8612931966781616)","(0.50594425, 0.2944927, 0.9988524913787842)","(0.48220134, 0.2976024, 0.9966493248939514)","(0.5148746, 0.3807372, 0.9969810843467712)","(0.47612533, 0.40124643, 0.9921294450759888)","(0.54141927, 0.43023172, 0.9864185452461243)","(0.48947865, 0.46523112, 0.975545346736908)",9
detected_0054.png,"(0.44291836, 0.1332279, 0.7345383763313293)","(0.44746667, 0.12443693, 0.6984629034996033)","(0.0, 0.0, 0.23512083292007446)","(0.46526265, 0.12780392, 0.806820809841156)","(0.0, 0.0, 0.10889773070812225)","(0.4911737, 0.17821826, 0.9957342743873596)","(0.457298, 0.17967221, 0.9447545409202576)","(0.5196622, 0.2559202, 0.9941208958625793)","(0.453506, 0.24026304, 0.8580746650695801)","(0.51604956, 0.32330897, 0.9832437634468079)","(0.44781527, 0.28584433, 0.8374709486961365)","(0.5012061, 0.29809302, 0.9987345337867737)","(0.47758004, 0.3013646, 0.9957664012908936)","(0.5078831, 0.38645145, 0.9965301156044006)","(0.47420785, 0.40317017, 0.9895881414413452)","(0.5363142, 0.43453628, 0.9838991165161133)","(0.49146906, 0.46049073, 0.9684541821479797)",9
detected_0056.png,"(0.43706018, 0.14509858, 0.7635170817375183)","(0.44189253, 0.13660206, 0.7527256608009338)","(0.0, 0.0, 0.2520943582057953)","(0.46117112, 0.13773297, 0.8368937373161316)","(0.0, 0.0, 0.10058237612247467)","(0.48771316, 0.18316159, 0.9962024092674255)","(0.45234516, 0.18330222, 0.9350663423538208)","(0.5161551, 0.25529575, 0.9945465326309204)","(0.4480896, 0.24046865, 0.8202557563781738)","(0.51482064, 0.3208035, 0.9838230013847351)","(0.44506, 0.2869229, 0.8029671311378479)","(0.49628004, 0.30203316, 0.998638927936554)","(0.4717167, 0.30390877, 0.9947741627693176)","(0.5039872, 0.3911357, 0.9964613318443298)","(0.4714291, 0.40231985, 0.9878437519073486)","(0.5299287, 0.44344348, 0.9839300513267517)","(0.4893627, 0.46076548, 0.9658088088035583)",9
detected_0058.png,"(0.4303443, 0.14662725, 0.792777419090271)","(0.43445387, 0.13862698, 0.7875071167945862)","(0.0, 0.0, 0.2642415463924408)","(0.45542133, 0.14029168, 0.8744564056396484)","(0.0, 0.0, 0.12112550437450409)","(0.48453188, 0.19218376, 0.9974193572998047)","(0.446487, 0.1883021, 0.9600737690925598)","(0.5151454, 0.26442403, 0.9954664707183838)","(0.43941337, 0.25035876, 0.8517424464225769)","(0.5156459, 0.3406845, 0.9851733446121216)","(0.4328528, 0.30939624, 0.8212118744850159)","(0.4907101, 0.31297383, 0.998778760433197)","(0.46973085, 0.31039435, 0.9953334927558899)","(0.48904994, 0.40283343, 0.9959865212440491)","(0.4769039, 0.39826015, 0.9863417744636536)","(0.50330687, 0.4713459, 0.9786717891693115)","(0.5012714, 0.46272123, 0.9558092355728149)",9
detected_0060.png,"(0.4305673, 0.15040049, 0.8016824722290039)","(0.43452063, 0.14174111, 0.8008294105529785)","(0.0, 0.0, 0.2714875042438507)","(0.45568213, 0.14038435, 0.879574179649353)","(0.0, 0.0, 0.1184592992067337)","(0.48519275, 0.19034144, 0.9975565671920776)","(0.44661894, 0.18689932, 0.9589208364486694)","(0.51579046, 0.2641856, 0.9957824945449829)","(0.43870473, 0.24944904, 0.8472642302513123)","(0.51544255, 0.34056082, 0.9861404895782471)","(0.4331644, 0.311816, 0.8189834952354431)","(0.49096683, 0.31201142, 0.9988628625869751)","(0.46944168, 0.30981413, 0.9954700469970703)","(0.49027905, 0.40255788, 0.9963282942771912)","(0.47699434, 0.3995067, 0.9869897961616516)","(0.50556487, 0.47090524, 0.9805974364280701)","(0.4999532, 0.46408993, 0.9586321115493774)",9
detected_0062.png,"(0.42544353, 0.15123226, 0.8521493673324585)","(0.429811, 0.14289044, 0.8114691972732544)","(0.0, 0.0, 0.42824915051460266)","(0.44912952, 0.14078946, 0.8136430978775024)","(0.0, 0.0, 0.17666299641132355)","(0.47875583, 0.1866042, 0.9934957027435303)","(0.44013515, 0.18772516, 0.9609477519989014)","(0.509796, 0.2637653, 0.9891530275344849)","(0.43449584, 0.25021532, 0.8939709663391113)","(0.5178756, 0.34339544, 0.9788035750389099)","(0.42413384, 0.3063558, 0.8884484767913818)","(0.48869693, 0.3131307, 0.9959965944290161)","(0.46672216, 0.3142578, 0.9907748103141785)","(0.48970497, 0.4000376, 0.9890232086181641)","(0.4736922, 0.40175763, 0.9772781729698181)","(0.5021269, 0.46986964, 0.9561110138893127)","(0.4888088, 0.46949354, 0.9348622560501099)",9
detected_0064.png,"(0.42081866, 0.16307814, 0.7452301383018494)","(0.4232495, 0.15386243, 0.7585110664367676)","(0.0, 0.0, 0.203156515955925)","(0.44182196, 0.14779578, 0.8732730150222778)","(0.0, 0.0, 0.09595935046672821)","(0.47390738, 0.19227572, 0.9973817467689514)","(0.43907866, 0.18904959, 0.9441399574279785)","(0.5098575, 0.2640788, 0.9961326122283936)","(0.43037686, 0.25003842, 0.813789427280426)","(0.51551914, 0.33853823, 0.9869990944862366)","(0.42126307, 0.3137131, 0.7914069294929504)","(0.47986552, 0.31790525, 0.9987046718597412)","(0.46165228, 0.31529522, 0.9941983222961426)","(0.4771558, 0.40934834, 0.995600700378418)","(0.47117156, 0.40278035, 0.9823624491691589)","(0.4917093, 0.48208264, 0.9756455421447754)","(0.49154413, 0.46740192, 0.9439685940742493)",9
detected_0066.png,"(0.4162971, 0.16729432, 0.8575822710990906)","(0.42050073, 0.15883814, 0.83677738904953)","(0.0, 0.0, 0.41270747780799866)","(0.43925092, 0.15219435, 0.8456472754478455)","(0.0, 0.0, 0.15567192435264587)","(0.47022808, 0.19318996, 0.9951346516609192)","(0.43147507, 0.19325325, 0.9531781077384949)","(0.50529605, 0.26650688, 0.991890549659729)","(0.42747933, 0.2513828, 0.8600597381591797)","(0.5158528, 0.34172615, 0.982434093952179)","(0.41825175, 0.30797058, 0.8598359823226929)","(0.4802985, 0.32448256, 0.996556282043457)","(0.45935357, 0.32457057, 0.9899842739105225)","(0.47345802, 0.41611654, 0.9907650947570801)","(0.46572918, 0.4140938, 0.9757826328277588)","(0.4880777, 0.4898656, 0.9613636136054993)","(0.48737085, 0.48215237, 0.9334973692893982)",9
detected_0068.png,"(0.41957095, 0.16845673, 0.8607582449913025)","(0.42360348, 0.16024233, 0.8341526985168457)","(0.0, 0.0, 0.4280300438404083)","(0.44099805, 0.15389644, 0.8405646085739136)","(0.0, 0.0, 0.16956879198551178)","(0.47095188, 0.19417387, 0.9952054023742676)","(0.43274525, 0.19570698, 0.9572678208351135)","(0.5054985, 0.267041, 0.9918813109397888)","(0.4281101, 0.25566158, 0.8708338141441345)","(0.515824, 0.34160605, 0.9823340177536011)","(0.4180698, 0.3077361, 0.8673105835914612)","(0.4797085, 0.32474157, 0.9966670870780945)","(0.45919952, 0.32543966, 0.9906100630760193)","(0.4734207, 0.41521966, 0.9910539984703064)","(0.4660782, 0.4137559, 0.9771819710731506)","(0.4875726, 0.48962536, 0.9626383781433105)","(0.48749253, 0.4822472, 0.9365867972373962)",9
detected_0070.png,"(0.41141066, 0.18037352, 0.8238057494163513)","(0.4142707, 0.17149802, 0.7966697216033936)","(0.0, 0.0, 0.3439187705516815)","(0.43190837, 0.16272782, 0.8177483081817627)","(0.0, 0.0, 0.14802362024784088)","(0.4636308, 0.1989583, 0.9933527708053589)","(0.42767143, 0.20007691, 0.9499735236167908)","(0.500082, 0.26314056, 0.9896194338798523)","(0.41940638, 0.25675097, 0.8533333539962769)","(0.51101357, 0.33930615, 0.9786852598190308)","(0.40990147, 0.31605318, 0.852161169052124)","(0.47326842, 0.32995293, 0.9959539175033569)","(0.45429674, 0.32958505, 0.9889366626739502)","(0.4659944, 0.42557463, 0.9909144639968872)","(0.4622094, 0.42254215, 0.9779134392738342)","(0.47314805, 0.5195306, 0.9624943733215332)","(0.47524315, 0.5085027, 0.9389890432357788)",9
detected_0072.png,"(0.40888757, 0.18281312, 0.8266107439994812)","(0.41159016, 0.1740344, 0.7785703539848328)","(0.0, 0.0, 0.34958937764167786)","(0.42837426, 0.16530617, 0.802958071231842)","(0.0, 0.0, 0.16342079639434814)","(0.46048737, 0.20205572, 0.9943490624427795)","(0.42275462, 0.2057531, 0.9631323218345642)","(0.49742278, 0.26869172, 0.9911337494850159)","(0.41389954, 0.27326882, 0.8947504758834839)","(0.50968075, 0.34319577, 0.9822472929954529)","(0.40156534, 0.3294776, 0.8927024602890015)","(0.46990404, 0.33641967, 0.997215747833252)","(0.45032442, 0.33632496, 0.992967963218689)","(0.4628291, 0.43403277, 0.9940423369407654)","(0.46244484, 0.4286044, 0.9866634607315063)","(0.46102634, 0.5368099, 0.9738802313804626)","(0.47219127, 0.5223086, 0.9596421122550964)",9
detected_0074.png,"(0.40153703, 0.18638615, 0.8452133536338806)","(0.4045059, 0.17752606, 0.7915223240852356)","(0.0, 0.0, 0.39992958307266235)","(0.42201886, 0.16868873, 0.806414783000946)","(0.0, 0.0, 0.16761213541030884)","(0.45651126, 0.2066682, 0.9955558180809021)","(0.41538954, 0.21139318, 0.9659738540649414)","(0.49201813, 0.27417052, 0.9923960566520691)","(0.40622643, 0.27782813, 0.9083876013755798)","(0.5050218, 0.34728163, 0.9836927056312561)","(0.39462852, 0.32892755, 0.9028165936470032)","(0.46713027, 0.34197554, 0.997847318649292)","(0.44567215, 0.34118834, 0.9945340156555176)","(0.4623478, 0.44519156, 0.9949164390563965)","(0.46380612, 0.43064344, 0.9883885979652405)","(0.45529416, 0.5506904, 0.9760220646858215)","(0.473, 0.5213573, 0.9624940156936646)",9
detected_0076.png,"(0.38942716, 0.1953938, 0.8511132597923279)","(0.39305004, 0.1859785, 0.8400017023086548)","(0.0, 0.0, 0.3374776244163513)","(0.41401875, 0.17979789, 0.8950188755989075)","(0.0, 0.0, 0.14090470969676971)","(0.45100752, 0.2232133, 0.9981679916381836)","(0.40881917, 0.22573666, 0.967805802822113)","(0.48385015, 0.2898282, 0.9961870312690735)","(0.40449214, 0.29513878, 0.8672037720680237)","(0.49928665, 0.3617158, 0.9874140024185181)","(0.38918748, 0.3402067, 0.8380171656608582)","(0.45866126, 0.36204395, 0.9987389445304871)","(0.43707776, 0.35670197, 0.9950857758522034)","(0.44802505, 0.46269318, 0.9963453412055969)","(0.4514599, 0.42403647, 0.9869569540023804)","(0.45325327, 0.5576047, 0.9802523851394653)","(0.48400056, 0.48763797, 0.9597330093383789)",9
detected_0078.png,"(0.38987413, 0.19777569, 0.826032817363739)","(0.39325497, 0.18842244, 0.8082873821258545)","(0.0, 0.0, 0.30084124207496643)","(0.4139908, 0.18050529, 0.8786225914955139)","(0.0, 0.0, 0.1298237442970276)","(0.45159408, 0.22159444, 0.9978868365287781)","(0.40838692, 0.22414145, 0.9659247398376465)","(0.4835711, 0.2891046, 0.99591064453125)","(0.40286568, 0.29464358, 0.8711429238319397)","(0.49919754, 0.36110693, 0.986890971660614)","(0.3886996, 0.34098262, 0.8425301313400269)","(0.45905864, 0.36103, 0.9987252354621887)","(0.4369058, 0.3558351, 0.9952270984649658)","(0.44817826, 0.4620718, 0.9963564872741699)","(0.45139664, 0.4236397, 0.9874749779701233)","(0.45401993, 0.55559933, 0.9806234240531921)","(0.4847349, 0.4863296, 0.9613823294639587)",9
detected_0080.png,"(0.3861663, 0.1974763, 0.7916668653488159)","(0.38893858, 0.18842353, 0.757537305355072)","(0.0, 0.0, 0.2679828703403473)","(0.40936482, 0.18117219, 0.8467262387275696)","(0.0, 0.0, 0.1401318907737732)","(0.44591993, 0.22204353, 0.9966208934783936)","(0.4047677, 0.2268856, 0.9673956632614136)","(0.4788369, 0.2918037, 0.9937561750411987)","(0.3971995, 0.29997587, 0.8834224939346313)","(0.49235907, 0.36314818, 0.9830648303031921)","(0.37911117, 0.3463352, 0.8595736622810364)","(0.4544776, 0.3609393, 0.9981233477592468)","(0.43432856, 0.35872215, 0.9942823648452759)","(0.44466698, 0.4517337, 0.9948176741600037)","(0.44837222, 0.4279222, 0.9858593344688416)","(0.44880617, 0.54078686, 0.9745917916297913)","(0.47707328, 0.4947676, 0.9563381671905518)",9
detected_0082.png,"(0.38313752, 0.20925766, 0.8266218304634094)","(0.3861307, 0.19949383, 0.8010661005973816)","(0.0, 0.0, 0.3185983896255493)","(0.40538776, 0.19073611, 0.8752630949020386)","(0.0, 0.0, 0.15294094383716583)","(0.44345966, 0.2328737, 0.9977484345436096)","(0.40200472, 0.23334824, 0.9698208570480347)","(0.47392642, 0.3063908, 0.995205283164978)","(0.39716783, 0.30399296, 0.8812710642814636)","(0.486243, 0.38053912, 0.9839475154876709)","(0.37890396, 0.3490372, 0.8418777585029602)","(0.45214656, 0.3720902, 0.9985070824623108)","(0.43117043, 0.36575824, 0.9949736595153809)","(0.43787926, 0.47458506, 0.9954611659049988)","(0.44347626, 0.43286708, 0.9857764840126038)","(0.448058, 0.5624277, 0.9760134220123291)","(0.48142853, 0.4884014, 0.9551084041595459)",9
detected_0084.png,"(0.37773874, 0.21674258, 0.8687437772750854)","(0.3819348, 0.20746633, 0.8435918092727661)","(0.0, 0.0, 0.40787243843078613)","(0.4039399, 0.19763069, 0.8694936037063599)","(0.0, 0.0, 0.17217779159545898)","(0.43519685, 0.23734817, 0.9971561431884766)","(0.39357224, 0.23850332, 0.9716048836708069)","(0.4665487, 0.31743777, 0.9943629503250122)","(0.38493046, 0.30695596, 0.8951161503791809)","(0.47271988, 0.3899781, 0.9853448271751404)","(0.36745614, 0.35021502, 0.8775498867034912)","(0.43943784, 0.3713976, 0.9984808564186096)","(0.41654173, 0.36971682, 0.995364785194397)","(0.4344691, 0.4715685, 0.9958738684654236)","(0.42568856, 0.46234706, 0.9887123107910156)","(0.44316453, 0.56257606, 0.978365421295166)","(0.4485193, 0.5441618, 0.9618343114852905)",9
detected_0086.png,"(0.37918785, 0.21352491, 0.8058905005455017)","(0.38319495, 0.20495637, 0.7633242011070251)","(0.0, 0.0, 0.3002932071685791)","(0.40473738, 0.19711943, 0.8304570913314819)","(0.0, 0.0, 0.13916757702827454)","(0.4360639, 0.23678584, 0.9963815212249756)","(0.39419407, 0.23661613, 0.9670392274856567)","(0.46694645, 0.31684905, 0.9939378499984741)","(0.38461414, 0.30598488, 0.8974910974502563)","(0.4727744, 0.38945398, 0.9847139716148376)","(0.36752748, 0.3501136, 0.8804656863212585)","(0.43933097, 0.3712082, 0.9985080361366272)","(0.41627786, 0.36901495, 0.9956182241439819)","(0.4345386, 0.47141555, 0.9959410429000854)","(0.42549622, 0.46137652, 0.9893087148666382)","(0.44302174, 0.562205, 0.9785441756248474)","(0.44950593, 0.54369664, 0.9630523920059204)",9
